order_id,customer_id,created_at,fulfilled_at,store_id,subtotal,tax,fee,status
977,1817,1/20/2022 16:57,1/20/2022 17:35,9,1985,99.25,19.85,failed
978,1184,4/2/2021 5:52,4/2/2021 7:41,21,4074,203.7,40.74,failed
979,1078,6/27/2022 3:56,6/27/2022 4:17,21,4384,219.2,43.84,paid
980,1519,3/1/2021 0:50,3/1/2021 1:56,17,4198,209.9,41.98,paid
981,1951,9/30/2022 13:13,9/30/2022 13:49,8,859,42.95,8.59,paid
982,1538,1/10/2021 20:35,1/10/2021 21:55,5,3353,167.65,33.53,paid
983,1332,1/18/2022 20:43,1/18/2022 20:49,9,7009,350.45,70.09,failed
984,1551,6/13/2021 23:27,6/14/2021 1:22,11,112,5.6,1.12,paid
985,1505,1/1/2021 12:05,1/1/2021 12:30,6,6368,318.4,63.68,paid
986,1978,2/22/2021 3:56,2/22/2021 4:23,16,8043,402.15,80.43,paid
987,1011,8/24/2021 10:16,8/24/2021 10:17,14,8018,400.9,80.18,paid
988,1122,7/5/2021 6:32,7/5/2021 7:57,4,270,13.5,2.7,paid
989,1275,11/1/2021 9:18,11/1/2021 10:02,23,9094,454.7,90.94,paid
990,1767,4/3/2021 20:58,4/3/2021 21:30,10,4664,233.2,46.64,paid
991,1749,3/31/2022 20:40,3/31/2022 21:33,21,3929,196.45,39.29,failed
992,1209,7/17/2021 23:53,7/18/2021 1:29,12,9561,478.05,95.61,paid
993,1150,4/9/2021 17:50,4/9/2021 19:48,21,6414,320.7,64.14,paid
994,1222,2/13/2021 16:59,2/13/2021 18:34,12,1266,63.3,12.66,failed
995,1042,8/20/2022 1:12,8/20/2022 1:58,3,2870,143.5,28.7,paid
996,1691,12/27/2022 12:57,12/27/2022 14:32,1,2394,119.7,23.94,paid
997,1629,12/20/2022 19:31,12/20/2022 21:14,14,4536,226.8,45.36,failed
998,1644,7/20/2022 23:16,7/20/2022 23:39,2,2978,148.9,29.78,failed
999,1179,12/28/2021 14:31,12/28/2021 16:02,22,1827,91.35,18.27,paid
1000,1843,3/22/2021 12:33,3/22/2021 13:01,17,8106,405.3,81.06,paid
1001,1788,6/9/2022 2:21,6/9/2022 3:34,15,9530,476.5,95.3,paid
1002,1127,10/5/2021 6:48,10/5/2021 7:36,5,3581,179.05,35.81,failed
1003,1427,7/2/2021 19:09,7/2/2021 19:56,11,1457,72.85,14.57,paid
1004,1153,2/21/2021 17:08,2/21/2021 17:45,9,282,14.1,2.82,paid
1005,1312,12/26/2022 9:34,12/26/2022 10:59,3,7277,363.85,72.77,paid
1006,1829,4/11/2021 18:50,4/11/2021 20:47,22,1568,78.4,15.68,paid
1007,1253,12/9/2022 15:12,12/9/2022 15:31,2,111,5.55,1.11,paid
1008,1010,5/18/2021 9:43,5/18/2021 10:32,25,797,39.85,7.97,failed
1009,1454,6/4/2021 11:49,6/4/2021 12:11,17,4197,209.85,41.97,paid
1010,1722,6/6/2021 21:43,6/6/2021 23:21,19,8236,411.8,82.36,paid
1011,1222,3/30/2022 2:24,3/30/2022 3:05,25,9001,450.05,90.01,paid
1012,1697,11/4/2021 14:40,11/4/2021 14:45,4,4378,218.9,43.78,failed
1013,1690,12/2/2022 16:01,12/2/2022 17:56,8,5924,296.2,59.24,paid
1014,1394,2/5/2022 17:01,2/5/2022 18:02,10,1650,82.5,16.5,paid
1015,1962,6/11/2021 6:23,6/11/2021 7:25,10,9704,485.2,97.04,paid
1016,1428,6/7/2022 2:32,6/7/2022 3:15,9,8581,429.05,85.81,paid
1017,1287,12/16/2022 10:48,12/16/2022 11:09,10,6558,327.9,65.58,failed
1018,1325,10/14/2021 22:41,10/15/2021 0:03,23,6871,343.55,68.71,paid
1019,1548,3/18/2022 10:57,3/18/2022 12:48,25,4231,211.55,42.31,paid
1020,1497,12/3/2021 13:59,12/3/2021 14:17,2,5894,294.7,58.94,paid
1021,1614,1/26/2022 12:27,1/26/2022 13:09,4,6240,312,62.4,paid
1022,1674,11/27/2021 0:02,11/27/2021 0:49,20,6002,300.1,60.02,paid
1023,1245,8/18/2021 20:33,8/18/2021 21:18,1,8722,436.1,87.22,paid
1024,1350,6/16/2021 15:42,6/16/2021 16:33,13,9261,463.05,92.61,paid
1025,1307,11/14/2022 21:09,11/14/2022 22:43,1,5364,268.2,53.64,paid
1026,1407,6/19/2021 7:53,6/19/2021 7:54,12,6530,326.5,65.3,paid
1027,1170,4/6/2022 2:20,4/6/2022 3:41,22,4390,219.5,43.9,failed
1028,1846,11/23/2022 10:45,11/23/2022 11:39,3,3105,155.25,31.05,paid
1029,1336,4/6/2021 6:02,4/6/2021 7:03,9,9189,459.45,91.89,paid
1030,1967,5/8/2022 1:46,5/8/2022 2:23,19,8787,439.35,87.87,paid
1031,1341,3/19/2022 0:16,3/19/2022 1:12,1,7263,363.15,72.63,paid
1032,1995,4/21/2022 14:42,4/21/2022 15:50,14,6117,305.85,61.17,paid
1033,1150,10/29/2021 7:21,10/29/2021 8:00,25,3262,163.1,32.62,paid
1034,1915,3/15/2022 22:10,3/15/2022 23:15,13,6996,349.8,69.96,paid
1035,1161,5/3/2021 17:42,5/3/2021 19:15,24,8733,436.65,87.33,paid
1036,1028,8/6/2021 16:34,8/6/2021 17:23,5,3291,164.55,32.91,paid
1037,1209,7/17/2022 0:30,7/17/2022 1:10,12,7122,356.1,71.22,failed
1038,1691,7/12/2021 2:38,7/12/2021 3:00,21,6380,319,63.8,paid
1039,1852,10/1/2021 23:34,10/2/2021 1:25,5,6426,321.3,64.26,paid
1040,1251,3/27/2022 6:08,3/27/2022 7:49,5,421,21.05,4.21,paid
1041,1588,2/9/2021 12:17,2/9/2021 13:54,12,313,15.65,3.13,failed
1042,1617,4/21/2021 20:45,4/21/2021 22:05,18,3965,198.25,39.65,paid
1043,1183,6/3/2021 0:47,6/3/2021 2:16,17,327,16.35,3.27,paid
1044,1593,11/7/2021 7:12,11/7/2021 7:17,6,5989,299.45,59.89,paid
1045,1920,9/3/2022 16:58,9/3/2022 17:39,10,2786,139.3,27.86,paid
1046,1126,5/13/2022 11:15,5/13/2022 11:58,24,3375,168.75,33.75,failed
1047,1043,8/10/2022 19:27,8/10/2022 19:33,6,2365,118.25,23.65,paid
1048,1618,7/17/2021 8:57,7/17/2021 10:31,25,7743,387.15,77.43,paid
1049,1644,11/23/2021 2:32,11/23/2021 3:39,14,4361,218.05,43.61,paid
1050,1244,4/15/2022 12:44,4/15/2022 13:59,2,2602,130.1,26.02,paid
1051,1365,4/13/2022 12:56,4/13/2022 14:48,5,2936,146.8,29.36,paid
1052,1654,10/10/2022 21:51,10/10/2022 23:47,18,2723,136.15,27.23,paid
1053,1851,1/25/2021 9:53,1/25/2021 10:30,13,5680,284,56.8,paid
1054,1200,12/19/2021 10:09,12/19/2021 11:32,5,7850,392.5,78.5,paid
1055,1287,8/27/2022 16:45,8/27/2022 17:10,24,7528,376.4,75.28,paid
1056,1887,5/25/2022 18:51,5/25/2022 19:56,25,7158,357.9,71.58,paid
1057,1746,12/19/2022 5:39,12/19/2022 6:31,8,8301,415.05,83.01,paid
1058,1622,5/24/2021 6:54,5/24/2021 7:51,7,2896,144.8,28.96,paid
1059,1223,7/25/2021 4:42,7/25/2021 6:00,1,4930,246.5,49.3,paid
1060,1444,1/29/2022 22:52,1/29/2022 23:14,20,8246,412.3,82.46,paid
1061,1031,5/20/2022 0:34,5/20/2022 1:54,10,2115,105.75,21.15,paid
1062,1795,12/23/2021 3:31,12/23/2021 4:48,13,9222,461.1,92.22,failed
1063,1143,5/4/2022 21:30,5/4/2022 23:04,18,3994,199.7,39.94,paid
1064,1949,3/27/2021 0:20,3/27/2021 1:29,24,9101,455.05,91.01,failed
1065,1879,10/31/2021 15:51,10/31/2021 17:15,17,1536,76.8,15.36,failed
1066,1255,2/8/2021 21:45,2/8/2021 22:50,1,8744,437.2,87.44,paid
1067,1631,8/15/2021 22:54,8/16/2021 0:01,7,3599,179.95,35.99,paid
1068,1646,4/13/2022 21:57,4/13/2022 22:07,22,1882,94.1,18.82,paid
1069,1253,10/16/2021 1:41,10/16/2021 2:57,15,2388,119.4,23.88,paid
1070,1685,11/20/2021 20:59,11/20/2021 22:38,5,8950,447.5,89.5,paid
1071,1038,1/2/2021 16:21,1/2/2021 17:43,24,3126,156.3,31.26,failed
1072,1413,11/9/2021 15:30,11/9/2021 17:11,13,7191,359.55,71.91,paid
1073,1056,11/29/2022 3:12,11/29/2022 3:31,9,5624,281.2,56.24,paid
1074,1067,1/1/2021 13:35,1/1/2021 13:55,24,635,31.75,6.35,paid
1075,1693,1/25/2021 18:45,1/25/2021 20:29,11,3518,175.9,35.18,paid
1076,1936,8/21/2021 13:52,8/21/2021 14:33,12,8971,448.55,89.71,paid
1077,1407,7/28/2021 10:06,7/28/2021 11:26,8,5397,269.85,53.97,paid
1078,1011,11/29/2021 7:14,11/29/2021 8:38,25,8712,435.6,87.12,paid
1079,1073,5/1/2022 21:36,5/1/2022 22:29,21,4087,204.35,40.87,paid
1080,1079,11/29/2021 13:36,11/29/2021 14:49,11,7986,399.3,79.86,paid
1081,1211,2/22/2022 23:48,2/23/2022 0:03,22,5524,276.2,55.24,paid
1082,1410,10/28/2021 14:04,10/28/2021 14:30,18,8168,408.4,81.68,paid
1083,1452,3/9/2021 16:37,3/9/2021 17:57,7,9979,498.95,99.79,paid
1084,1687,6/6/2022 2:49,6/6/2022 2:59,12,1760,88,17.6,failed
1085,1649,12/1/2022 16:05,12/1/2022 16:12,8,990,49.5,9.9,paid
1086,1884,6/2/2021 5:51,6/2/2021 6:07,20,8637,431.85,86.37,paid
1087,1903,10/20/2022 20:52,10/20/2022 21:25,11,5037,251.85,50.37,failed
1088,1150,5/30/2022 3:34,5/30/2022 4:52,22,459,22.95,4.59,paid
1089,1744,8/9/2022 20:32,8/9/2022 21:53,2,3021,151.05,30.21,paid
1090,1494,12/22/2022 22:10,12/22/2022 23:42,19,1673,83.65,16.73,failed
1091,1817,5/31/2021 11:16,5/31/2021 12:02,13,7593,379.65,75.93,paid
1092,1936,7/22/2022 21:23,7/22/2022 22:38,6,1342,67.1,13.42,paid
1093,1921,10/14/2022 7:48,10/14/2022 9:22,10,9499,474.95,94.99,paid
1094,1960,12/20/2022 16:25,12/20/2022 16:56,1,7689,384.45,76.89,paid
1095,1445,6/14/2022 13:02,6/14/2022 13:59,25,7483,374.15,74.83,paid
1096,1256,9/4/2022 20:55,9/4/2022 21:30,17,3542,177.1,35.42,paid
1097,1767,1/23/2022 15:15,1/23/2022 16:53,16,4991,249.55,49.91,failed
1098,1092,3/3/2021 8:36,3/3/2021 8:59,9,177,8.85,1.77,paid
1099,1114,7/31/2022 6:21,7/31/2022 8:08,9,5340,267,53.4,paid
1100,1643,11/13/2022 3:22,11/13/2022 4:13,14,8403,420.15,84.03,paid
1101,1661,10/31/2022 7:46,10/31/2022 8:31,23,2564,128.2,25.64,paid
1102,1568,11/16/2021 11:44,11/16/2021 12:36,20,5200,260,52,paid
1103,1787,1/29/2022 10:10,1/29/2022 11:18,25,5745,287.25,57.45,paid
1104,1032,8/9/2022 22:11,8/9/2022 23:38,25,7264,363.2,72.64,paid
1105,1486,4/24/2022 15:11,4/24/2022 16:51,16,6104,305.2,61.04,failed
1106,1835,1/19/2022 7:03,1/19/2022 8:56,7,1847,92.35,18.47,paid
1107,1639,1/21/2021 1:12,1/21/2021 2:59,9,8868,443.4,88.68,failed
1108,1022,11/26/2021 11:10,11/26/2021 11:33,5,8625,431.25,86.25,failed
1109,1796,3/19/2021 14:49,3/19/2021 15:04,6,390,19.5,3.9,paid
1110,1547,6/12/2021 11:43,6/12/2021 12:38,20,5421,271.05,54.21,paid
1111,1450,8/6/2021 11:45,8/6/2021 12:59,18,7473,373.65,74.73,paid
1112,1952,3/14/2021 21:27,3/14/2021 21:47,22,8765,438.25,87.65,failed
1113,1931,10/4/2021 8:54,10/4/2021 9:12,25,3678,183.9,36.78,failed
1114,1873,4/3/2021 9:48,4/3/2021 11:26,22,6387,319.35,63.87,paid
1115,1586,11/16/2022 4:25,11/16/2022 5:16,14,9559,477.95,95.59,paid
1116,1509,7/8/2021 3:10,7/8/2021 5:02,24,1715,85.75,17.15,paid
1117,1129,4/17/2021 9:19,4/17/2021 11:01,13,4102,205.1,41.02,paid
1118,1284,7/9/2022 5:58,7/9/2022 6:31,5,8410,420.5,84.1,paid
1119,1768,2/20/2021 19:01,2/20/2021 19:54,14,5969,298.45,59.69,paid
1120,1641,6/8/2021 17:49,6/8/2021 18:48,1,8909,445.45,89.09,paid
1121,1979,10/9/2021 11:46,10/9/2021 12:46,14,4195,209.75,41.95,paid
1122,1721,5/14/2022 12:44,5/14/2022 13:41,16,2206,110.3,22.06,failed
1123,1029,7/14/2021 20:23,7/14/2021 21:24,6,3379,168.95,33.79,paid
1124,1744,6/6/2021 9:00,6/6/2021 10:10,22,929,46.45,9.29,failed
1125,1958,6/6/2022 3:33,6/6/2022 3:35,16,9624,481.2,96.24,paid
1126,1457,10/30/2022 20:01,10/30/2022 21:58,7,4547,227.35,45.47,paid
1127,1939,4/24/2021 18:03,4/24/2021 18:18,7,4679,233.95,46.79,paid
1128,1841,8/21/2021 15:59,8/21/2021 16:28,6,1588,79.4,15.88,failed
1129,1358,9/28/2021 14:14,9/28/2021 15:18,8,5758,287.9,57.58,paid
1130,1766,4/25/2022 0:37,4/25/2022 0:54,3,9474,473.7,94.74,paid
1131,1482,11/21/2022 18:11,11/21/2022 19:11,14,8897,444.85,88.97,paid
1132,1556,9/10/2021 9:36,9/10/2021 11:07,1,3890,194.5,38.9,paid
1133,1349,5/22/2022 17:58,5/22/2022 19:26,11,6877,343.85,68.77,paid
1134,1481,3/10/2021 23:01,3/10/2021 23:44,16,3752,187.6,37.52,paid
1135,1267,1/4/2021 17:30,1/4/2021 19:01,15,8705,435.25,87.05,paid
1136,1682,7/11/2021 12:41,7/11/2021 13:03,24,8379,418.95,83.79,paid
1137,1791,8/31/2022 15:42,8/31/2022 16:40,23,839,41.95,8.39,paid
1138,1805,10/19/2021 11:34,10/19/2021 12:42,22,7089,354.45,70.89,failed
1139,1611,11/18/2022 15:40,11/18/2022 17:35,15,9130,456.5,91.3,failed
1140,1362,12/20/2021 8:44,12/20/2021 8:52,1,1849,92.45,18.49,paid
1141,1382,11/25/2021 2:16,11/25/2021 2:27,15,2424,121.2,24.24,paid
1142,1499,2/26/2022 0:38,2/26/2022 2:27,15,2955,147.75,29.55,paid
1143,1585,10/26/2022 6:26,10/26/2022 7:58,19,3359,167.95,33.59,paid
1144,1423,3/29/2021 23:45,3/30/2021 1:14,13,6189,309.45,61.89,paid
1145,1148,5/5/2021 10:03,5/5/2021 11:35,10,4258,212.9,42.58,failed
1146,1119,9/27/2021 1:09,9/27/2021 1:53,1,4429,221.45,44.29,paid
1147,1898,4/8/2022 14:08,4/8/2022 15:15,22,8757,437.85,87.57,paid
1148,1208,3/16/2022 12:16,3/16/2022 13:19,24,9840,492,98.4,paid
1149,1611,11/3/2021 6:48,11/3/2021 7:40,12,9080,454,90.8,failed
1150,1315,9/3/2021 13:53,9/3/2021 15:15,2,439,21.95,4.39,failed
1151,1054,11/3/2021 19:05,11/3/2021 20:57,24,7050,352.5,70.5,paid
1152,1641,11/10/2021 19:26,11/10/2021 19:37,19,5746,287.3,57.46,paid
1153,1409,6/15/2022 8:38,6/15/2022 9:21,3,2150,107.5,21.5,paid
1154,1577,8/12/2021 20:26,8/12/2021 20:41,11,9526,476.3,95.26,paid
1155,1395,5/17/2021 10:27,5/17/2021 12:00,19,9200,460,92,failed
1156,1237,11/23/2021 2:42,11/23/2021 3:02,14,2098,104.9,20.98,paid
1157,1756,7/9/2022 18:06,7/9/2022 18:12,25,2626,131.3,26.26,paid
1158,1445,6/19/2022 1:09,6/19/2022 1:40,17,2426,121.3,24.26,failed
1159,1865,8/27/2021 20:29,8/27/2021 21:38,17,1576,78.8,15.76,paid
1160,1665,10/4/2021 17:13,10/4/2021 17:17,20,1286,64.3,12.86,paid
1161,1679,11/1/2022 18:06,11/1/2022 19:41,4,2308,115.4,23.08,paid
1162,1385,3/5/2022 22:38,3/5/2022 22:53,22,2112,105.6,21.12,failed
1163,1003,8/22/2021 22:08,8/22/2021 23:27,4,9107,455.35,91.07,failed
1164,1321,2/24/2021 7:34,2/24/2021 9:18,6,3658,182.9,36.58,paid
1165,1762,4/25/2021 8:43,4/25/2021 9:23,11,2849,142.45,28.49,failed
1166,1732,12/29/2021 2:06,12/29/2021 2:07,11,9253,462.65,92.53,failed
1167,1730,8/20/2021 1:11,8/20/2021 1:55,2,8677,433.85,86.77,paid
1168,1561,7/4/2021 17:04,7/4/2021 17:10,22,1781,89.05,17.81,failed
1169,1466,3/3/2022 21:59,3/3/2022 23:29,23,2009,100.45,20.09,failed
1170,1882,8/19/2022 20:36,8/19/2022 22:04,16,7226,361.3,72.26,paid
1171,1355,8/17/2022 14:51,8/17/2022 16:22,3,8228,411.4,82.28,paid
1172,1726,6/15/2022 16:12,6/15/2022 17:07,7,4866,243.3,48.66,failed
1173,1554,4/18/2022 12:13,4/18/2022 13:56,14,3999,199.95,39.99,paid
1174,1196,6/28/2021 15:24,6/28/2021 16:28,22,1392,69.6,13.92,paid
1175,1362,10/29/2022 14:54,10/29/2022 16:10,12,5044,252.2,50.44,paid
1176,1606,2/7/2022 23:19,2/8/2022 0:54,8,3007,150.35,30.07,paid
1177,1618,10/15/2022 10:53,10/15/2022 12:01,25,2283,114.15,22.83,paid
1178,1645,6/27/2021 21:31,6/27/2021 21:57,15,1555,77.75,15.55,paid
1179,1284,4/22/2022 23:09,4/22/2022 23:36,22,8792,439.6,87.92,paid
1180,1212,4/14/2022 0:35,4/14/2022 0:57,2,4658,232.9,46.58,failed
1181,1875,11/1/2021 9:20,11/1/2021 10:52,25,2446,122.3,24.46,paid
1182,1196,8/5/2021 23:57,8/6/2021 0:28,12,5504,275.2,55.04,failed
1183,1109,1/2/2022 1:56,1/2/2022 2:21,3,1564,78.2,15.64,failed
1184,1831,4/2/2022 2:17,4/2/2022 2:26,10,1418,70.9,14.18,failed
1185,1635,8/1/2021 5:55,8/1/2021 7:45,22,761,38.05,7.61,failed
1186,1654,11/24/2021 16:26,11/24/2021 16:43,21,8565,428.25,85.65,paid
1187,1683,12/23/2022 0:54,12/23/2022 1:53,10,1379,68.95,13.79,paid
1188,1719,1/12/2022 9:17,1/12/2022 9:23,16,5844,292.2,58.44,paid
1189,1455,11/2/2021 10:28,11/2/2021 11:16,10,9429,471.45,94.29,failed
1190,1264,6/29/2022 0:55,6/29/2022 2:30,17,4593,229.65,45.93,paid
1191,1945,8/14/2022 4:57,8/14/2022 5:34,9,8216,410.8,82.16,failed
1192,1932,3/29/2022 13:09,3/29/2022 13:13,8,2976,148.8,29.76,paid
1193,1764,5/24/2022 17:29,5/24/2022 18:22,5,4102,205.1,41.02,paid
1194,1415,10/12/2022 1:48,10/12/2022 3:04,25,6521,326.05,65.21,paid
1195,1635,12/13/2022 20:05,12/13/2022 20:44,19,9061,453.05,90.61,paid
1196,1534,6/10/2021 13:33,6/10/2021 13:58,1,5345,267.25,53.45,paid
1197,1527,4/2/2021 15:26,4/2/2021 17:22,24,4765,238.25,47.65,paid
1198,1464,9/20/2021 2:24,9/20/2021 3:06,10,6150,307.5,61.5,paid
1199,1603,4/18/2022 13:05,4/18/2022 13:55,19,4541,227.05,45.41,paid
1200,1403,1/10/2021 21:01,1/10/2021 21:52,18,9813,490.65,98.13,paid
1201,1519,10/24/2021 23:00,10/24/2021 23:53,14,7833,391.65,78.33,paid
1202,1786,2/16/2021 3:36,2/16/2021 5:09,24,2667,133.35,26.67,paid
1203,1630,5/15/2022 19:55,5/15/2022 21:01,9,7945,397.25,79.45,paid
1204,1105,11/24/2022 7:41,11/24/2022 8:55,14,9880,494,98.8,paid
1205,1776,5/4/2022 18:46,5/4/2022 19:25,12,812,40.6,8.12,paid
1206,1432,8/17/2021 2:13,8/17/2021 3:58,7,4371,218.55,43.71,failed
1207,1533,10/16/2021 17:03,10/16/2021 18:56,2,361,18.05,3.61,paid
1208,1054,6/10/2022 8:00,6/10/2022 9:19,6,5075,253.75,50.75,paid
1209,1227,11/14/2021 2:54,11/14/2021 3:17,9,6126,306.3,61.26,failed
1210,1984,3/31/2022 1:21,3/31/2022 2:40,11,6323,316.15,63.23,paid
1211,1963,8/18/2022 7:24,8/18/2022 8:43,4,8734,436.7,87.34,paid
1212,1425,6/12/2021 0:38,6/12/2021 2:15,16,3209,160.45,32.09,paid
1213,1296,6/20/2022 11:13,6/20/2022 11:18,9,7885,394.25,78.85,failed
1214,1913,3/13/2022 10:34,3/13/2022 12:23,15,8450,422.5,84.5,paid
1215,1000,2/21/2022 4:59,2/21/2022 6:15,18,7999,399.95,79.99,paid
1216,1089,8/15/2022 9:11,8/15/2022 9:39,13,2128,106.4,21.28,paid
1217,1364,5/31/2021 2:54,5/31/2021 4:22,18,6173,308.65,61.73,paid
1218,1996,11/15/2021 16:09,11/15/2021 16:44,8,7147,357.35,71.47,failed
1219,1994,7/5/2022 22:52,7/5/2022 23:53,21,4027,201.35,40.27,paid
1220,1960,4/25/2021 10:20,4/25/2021 12:12,16,8838,441.9,88.38,paid
1221,1996,6/29/2021 18:27,6/29/2021 19:37,21,5562,278.1,55.62,paid
1222,1220,8/19/2021 10:33,8/19/2021 11:19,23,8832,441.6,88.32,paid
1223,1436,11/16/2021 1:16,11/16/2021 2:07,4,7038,351.9,70.38,paid
1224,1756,7/16/2021 20:15,7/16/2021 20:45,17,714,35.7,7.14,failed
1225,1198,12/26/2022 19:07,12/26/2022 21:01,17,6765,338.25,67.65,paid
1226,1022,5/26/2022 4:44,5/26/2022 6:29,23,4754,237.7,47.54,paid
1227,1546,11/23/2022 22:26,11/23/2022 23:54,3,8914,445.7,89.14,failed
1228,1126,1/26/2021 1:49,1/26/2021 3:00,1,6042,302.1,60.42,paid
1229,1201,11/18/2021 12:53,11/18/2021 13:36,14,1090,54.5,10.9,failed
1230,1088,1/1/2022 22:26,1/1/2022 22:39,7,2022,101.1,20.22,failed
1231,1682,10/22/2022 21:12,10/22/2022 22:08,13,8159,407.95,81.59,paid
1232,1313,8/31/2021 14:59,8/31/2021 16:28,3,8082,404.1,80.82,paid
1233,1470,3/24/2022 10:47,3/24/2022 12:37,12,5561,278.05,55.61,paid
1234,1369,12/13/2021 14:48,12/13/2021 15:05,3,3858,192.9,38.58,paid
1235,1526,2/14/2022 23:52,2/15/2022 1:03,9,3561,178.05,35.61,failed
1236,1772,8/31/2022 12:34,8/31/2022 14:01,16,7085,354.25,70.85,paid
1237,1573,1/4/2021 20:35,1/4/2021 20:59,23,3062,153.1,30.62,paid
1238,1278,6/21/2021 12:39,6/21/2021 14:22,24,9340,467,93.4,paid
1239,1489,4/5/2022 16:20,4/5/2022 17:34,25,8702,435.1,87.02,paid
1240,1722,9/12/2021 0:35,9/12/2021 2:22,22,352,17.6,3.52,failed
1241,1429,11/7/2021 12:46,11/7/2021 13:42,9,9828,491.4,98.28,paid
1242,1635,4/23/2022 6:48,4/23/2022 7:52,23,2814,140.7,28.14,paid
1243,1114,2/25/2022 12:55,2/25/2022 14:40,24,4525,226.25,45.25,paid
1244,1938,1/4/2021 10:06,1/4/2021 11:23,9,921,46.05,9.21,failed
1245,1122,6/7/2022 23:12,6/8/2022 0:40,16,6656,332.8,66.56,paid
1246,1497,5/19/2022 0:50,5/19/2022 2:00,5,6386,319.3,63.86,paid
1247,1983,1/5/2022 21:20,1/5/2022 22:48,17,7603,380.15,76.03,paid
1248,1034,6/19/2021 7:57,6/19/2021 8:37,11,2478,123.9,24.78,paid
1249,1849,11/12/2021 23:09,11/13/2021 0:35,7,125,6.25,1.25,paid
1250,1323,1/23/2022 8:04,1/23/2022 8:19,20,7157,357.85,71.57,failed
1251,1826,3/15/2021 6:27,3/15/2021 7:40,7,8775,438.75,87.75,paid
1252,1307,8/20/2021 12:10,8/20/2021 14:10,16,2107,105.35,21.07,paid
1253,1789,1/21/2021 16:19,1/21/2021 17:04,24,7348,367.4,73.48,failed
1254,1034,2/13/2022 3:46,2/13/2022 4:56,23,9083,454.15,90.83,paid
1255,1141,5/20/2021 1:33,5/20/2021 3:27,5,2333,116.65,23.33,failed
1256,1563,10/26/2021 22:46,10/26/2021 23:58,22,1933,96.65,19.33,paid
1257,1631,6/23/2021 23:07,6/24/2021 0:18,24,9338,466.9,93.38,paid
1258,1198,5/18/2021 10:01,5/18/2021 10:53,23,8680,434,86.8,failed
1259,1800,11/13/2021 19:22,11/13/2021 20:21,9,5591,279.55,55.91,paid
1260,1135,4/5/2022 23:35,4/6/2022 0:33,16,5246,262.3,52.46,paid
1261,1444,1/20/2022 9:14,1/20/2022 11:01,13,6329,316.45,63.29,paid
1262,1475,10/16/2021 9:58,10/16/2021 11:01,18,6681,334.05,66.81,paid
1263,1791,11/24/2022 13:20,11/24/2022 14:22,8,9608,480.4,96.08,failed
1264,1751,7/23/2021 15:30,7/23/2021 16:52,10,4671,233.55,46.71,failed
1265,1413,10/24/2021 0:11,10/24/2021 1:48,24,2141,107.05,21.41,paid
1266,1164,8/14/2021 0:14,8/14/2021 1:09,2,341,17.05,3.41,paid
1267,1388,7/30/2022 14:35,7/30/2022 16:31,10,8309,415.45,83.09,paid
1268,1301,12/30/2022 18:06,12/30/2022 19:38,7,8856,442.8,88.56,paid
1269,1314,7/7/2021 2:12,7/7/2021 3:13,25,7806,390.3,78.06,paid
1270,1784,11/1/2022 5:15,11/1/2022 7:12,1,5930,296.5,59.3,paid
1271,1788,7/8/2022 3:02,7/8/2022 5:01,16,4034,201.7,40.34,failed
1272,1206,1/29/2021 2:52,1/29/2021 4:29,5,8198,409.9,81.98,failed
1273,1938,8/1/2022 23:50,8/1/2022 23:58,16,9697,484.85,96.97,paid
1274,1896,9/8/2022 14:19,9/8/2022 14:34,12,4220,211,42.2,paid
1275,1932,9/22/2021 6:33,9/22/2021 7:24,5,2720,136,27.2,paid
1276,1844,10/14/2021 14:14,10/14/2021 14:28,5,6843,342.15,68.43,paid
1277,1465,11/17/2021 8:48,11/17/2021 9:02,14,7178,358.9,71.78,failed
1278,1323,11/20/2021 8:54,11/20/2021 10:49,2,8930,446.5,89.3,paid
1279,1583,8/19/2022 7:08,8/19/2022 7:31,24,4498,224.9,44.98,failed
1280,1980,11/29/2021 17:18,11/29/2021 19:09,19,7461,373.05,74.61,failed
1281,1511,11/4/2021 9:14,11/4/2021 9:27,9,2186,109.3,21.86,paid
1282,1758,8/15/2022 8:40,8/15/2022 9:16,13,6643,332.15,66.43,failed
1283,1163,5/20/2022 20:29,5/20/2022 21:34,8,1741,87.05,17.41,paid
1284,1333,3/7/2021 5:18,3/7/2021 6:16,17,9663,483.15,96.63,paid
1285,1764,1/9/2021 1:12,1/9/2021 2:18,24,137,6.85,1.37,paid
1286,1322,10/3/2022 6:17,10/3/2022 7:46,23,5397,269.85,53.97,paid
1287,1396,6/24/2022 16:22,6/24/2022 16:34,12,4449,222.45,44.49,paid
1288,1606,8/10/2021 11:26,8/10/2021 11:28,24,4882,244.1,48.82,paid
1289,1472,9/2/2021 2:18,9/2/2021 3:13,21,8593,429.65,85.93,paid
1290,1082,1/14/2022 3:24,1/14/2022 3:44,11,5711,285.55,57.11,failed
1291,1111,10/22/2022 17:45,10/22/2022 19:28,13,3111,155.55,31.11,failed
1292,1292,9/12/2021 7:08,9/12/2021 7:59,11,9762,488.1,97.62,paid
1293,1518,8/1/2021 3:46,8/1/2021 4:20,19,8113,405.65,81.13,paid
1294,1156,9/9/2022 23:24,9/10/2022 1:12,15,9433,471.65,94.33,paid
1295,1445,4/2/2021 7:04,4/2/2021 7:40,20,5447,272.35,54.47,paid
